,PrecioActual,metros,habitaciones,ascensor,localizacion,plantaN,zona_id,tipo_inmueble_id
6126,1850000,154,3.0,1,1,3.0,3,5
6127,650000,112,4.0,1,1,1.0,5,5
6128,1391000,138,3.0,1,1,0.0,8,3
6129,835000,132,3.0,1,1,4.0,6,6
6130,269500,73,3.0,0,1,4.0,13,5
6131,5325000,596,6.0,1,1,4.0,7,5
6132,91400,67,1.0,1,1,4.0,14,5
6133,283700,98,3.0,1,1,2.0,21,5
6134,400000,30,1.0,0,0,0.0,5,3
6135,1090000,100,2.0,1,1,2.0,5,5
6136,296000,60,1.0,0,1,0.0,17,5
6137,1800000,193,5.0,1,1,1.0,3,5
6138,2700000,335,4.0,1,1,2.0,6,5
6139,1950000,236,5.0,1,1,2.0,3,5
6140,399900,60,2.0,1,0,2.0,5,5
6141,3850000,372,4.0,1,1,1.0,12,5
6142,1329000,135,2.0,1,1,1.0,3,5
6143,143000,20,1.0,0,0,2.0,5,5
6144,509900,121,2.0,1,1,5.0,20,6
6145,159999,105,3.0,1,1,11.0,18,5
6146,310000,67,3.0,1,1,3.0,8,5
6147,1820000,314,6.0,1,1,2.0,6,5
6148,395000,75,2.0,1,1,2.0,9,5
6149,2200000,510,6.0,0,1,0.0,12,1
6150,420000,97,3.0,1,1,2.0,20,5
6151,442000,101,3.0,1,1,1.0,4,5
6152,2297000,367,3.0,0,1,0.0,12,2
6154,169000,78,3.0,0,1,4.0,21,5
6155,219900,86,3.0,1,1,0.0,11,5
6156,215000,44,1.0,1,1,2.0,14,5
6157,1350000,217,5.0,1,1,2.0,5,5
6158,212900,77,3.0,0,1,4.0,4,5
6159,1740000,192,3.0,1,1,2.0,7,5
6160,2350000,160,3.0,1,1,4.0,3,5
6161,182000,55,1.0,1,1,0.5,14,5
6163,825000,156,5.0,1,1,6.0,17,5
6164,1870000,232,3.0,1,1,5.0,7,5
6165,370000,55,2.0,1,0,1.0,12,5
6166,309000,67,2.0,0,1,-1.0,5,5
6167,245000,79,2.0,0,1,4.0,13,5
6168,1320000,230,5.0,1,1,1.0,17,5
6169,150000,79,3.0,0,1,3.0,14,5
6170,2300000,170,3.0,1,1,3.0,6,6
6171,1364900,130,2.0,0,1,6.0,3,5
6172,1749000,202,3.0,1,1,7.0,6,5
6173,3195000,277,4.0,1,1,1.0,3,5
6175,5500000,450,5.0,1,1,6.0,3,5
6176,225000,78,3.0,0,1,2.0,14,5
6177,2180000,342,5.0,0,1,0.0,10,2
6178,215000,87,3.0,1,1,1.0,16,5
6179,149000,55,2.0,1,1,5.0,8,5
6180,1149000,119,2.0,1,0,3.0,15,5
6181,1790000,366,6.0,0,1,0.0,9,2
6182,2050000,279,4.0,1,1,4.0,17,5
6183,240000,91,3.0,0,1,0.0,4,5
6184,1180000,165,3.0,1,1,5.0,5,5
6185,1800000,200,3.0,1,1,4.0,7,5
6186,299000,89,2.0,1,1,0.0,5,5
6187,429000,135,8.0,0,1,0.0,2,2
6188,1100000,94,2.0,1,1,5.0,5,5
6189,180000,45,1.0,1,1,1.0,14,5
6190,599000,105,3.0,1,1,0.5,7,5
6192,1332000,174,3.0,1,1,9.0,7,6
6193,1489000,137,3.0,1,1,3.0,3,5
6194,195000,88,1.0,0,1,1.0,20,5
6195,3800000,417,4.0,1,1,2.0,6,3
6196,220000,66,3.0,0,1,1.0,18,5
6197,250000,69,3.0,1,1,3.0,8,5
6198,160000,57,3.0,0,1,1.0,14,5
6199,1200000,258,6.0,1,1,2.0,12,5
6200,286000,41,1.0,1,0,0.0,5,3
6201,1480000,160,3.0,1,1,4.0,7,5
6202,1400000,207,5.0,1,1,6.0,7,5
6203,1795000,489,6.0,1,1,4.0,8,3
6204,1250000,310,4.0,1,1,1.0,12,5
6205,895000,152,2.0,1,1,8.0,15,6
6207,151500,50,2.0,0,1,0.0,13,5
6208,1370000,176,3.0,1,1,3.0,7,5
6210,645000,147,4.0,1,0,3.0,5,5
6211,349000,43,1.0,1,1,3.0,5,5
6212,4000000,200,5.0,0,1,0.0,12,1
6213,118450,46,1.0,0,1,4.0,14,5
6214,219000,108,3.0,1,1,0.0,18,5
6215,1650000,181,2.0,1,1,0.0,6,5
6216,390000,120,1.0,1,0,1.0,16,3
6217,1150000,99,2.0,1,1,6.0,3,3
6218,265000,74,3.0,1,0,1.0,4,5
6219,729900,148,3.0,1,1,1.0,1,5
6220,2500000,520,5.0,0,1,0.0,10,2
6221,260000,32,2.0,1,0,2.0,5,5
6222,220000,55,2.0,1,1,-1.0,6,5
6223,2000000,145,2.0,1,1,1.0,3,5
6224,450000,55,2.0,1,1,1.0,5,5
6226,210000,90,3.0,0,1,1.0,18,5
6227,690000,85,2.0,1,1,1.0,3,5
6228,360000,60,1.0,1,1,0.0,6,5
6229,425000,150,2.0,1,1,3.0,20,5
6230,125000,59,2.0,0,1,3.0,21,5
6231,700000,92,2.0,1,0,6.0,7,5
6232,500000,60,2.0,0,1,4.0,5,5
6234,895000,193,4.0,1,1,5.0,5,5
6235,1400000,120,3.0,1,1,4.0,7,5
6236,2340000,175,4.0,1,1,2.0,3,5
6237,3500000,177,3.0,1,1,4.0,7,5
6238,1655000,160,3.0,1,1,6.0,7,5
6239,449000,90,2.0,1,1,3.0,14,3
6240,720000,78,2.0,1,0,6.0,15,5
6241,200000,50,2.0,0,1,2.0,11,5
6242,549000,84,3.0,1,0,5.0,6,5
6243,225000,42,2.0,1,0,0.0,1,5
6244,305000,76,2.0,1,1,2.0,11,5
6245,630000,107,3.0,1,1,0.0,1,5
6246,675000,67,1.0,1,1,3.0,3,5
6247,530000,60,2.0,1,0,2.0,7,5
6248,569000,53,2.0,1,1,2.0,3,5
6249,879000,87,2.0,1,0,6.0,3,5
6250,1250000,236,4.0,1,1,12.0,6,5
6251,328000,98,2.0,1,0,1.0,14,5
6252,69000,39,2.0,0,0,0.0,14,5
6254,2190000,354,4.0,1,1,2.0,10,5
6255,165000,80,3.0,0,1,1.0,14,5
6256,136000,59,3.0,0,1,4.0,13,5
6257,700000,135,2.0,1,1,1.0,5,5
6259,1445000,512,5.0,0,1,0.0,9,2
6260,1354900,144,2.0,1,1,1.0,3,5
6261,950000,194,7.0,1,1,3.0,5,5
6262,280000,85,3.0,1,1,3.0,8,5
6263,1479000,112,3.0,1,1,2.0,3,5
6264,520000,71,1.0,1,1,4.0,5,5
6265,880000,105,2.0,1,1,3.0,15,5
6266,189000,67,3.0,0,1,1.0,21,5
6267,217000,55,1.0,1,1,4.0,21,3
6268,199000,71,2.0,0,1,0.0,4,5
6269,1190000,170,4.0,1,1,2.0,7,5
6270,260000,81,2.0,0,1,4.0,8,5
6271,850000,146,3.0,1,1,6.0,10,5
6272,367000,103,2.0,1,1,1.0,20,5
6273,355063,44,1.0,1,1,1.0,5,5
6274,1250000,164,4.0,1,1,1.0,12,5
6275,334900,95,3.0,1,1,4.0,16,5
6276,330000,85,3.0,1,1,3.0,8,5
6277,2925000,250,4.0,1,1,6.0,7,5
6278,1445000,227,5.0,1,1,2.0,15,5
6279,1825000,206,3.0,1,1,7.0,3,6
6280,985000,109,3.0,1,1,5.0,6,5
6281,2359000,207,3.0,1,1,6.0,3,5
6282,410000,75,2.0,1,1,1.0,15,5
6283,975000,166,3.0,1,1,1.0,5,5
6284,1690000,185,3.0,1,1,2.0,7,5
6286,499000,200,4.0,0,1,0.0,9,2
6287,550000,121,3.0,1,1,5.0,11,5
6288,219900,56,1.0,0,1,0.0,8,5
6289,1950000,330,5.0,1,1,5.0,6,5
6290,425000,147,3.0,1,1,4.0,20,5
6291,1490000,173,2.0,1,1,4.0,5,6
6292,650000,105,3.0,1,0,6.0,6,5
6293,2259000,197,3.0,1,1,3.0,3,5
6294,445600,180,6.0,1,1,3.0,3,5
6295,6000000,455,4.0,1,1,3.0,3,5
6296,1548000,364,7.0,0,1,0.0,12,2
6297,1070000,118,3.0,1,1,1.0,3,5
6298,959000,104,3.0,1,1,0.0,15,5
6299,789000,101,2.0,0,1,4.0,5,5
6300,399500,66,1.0,0,1,0.0,10,2
6301,275000,77,3.0,0,1,2.0,4,5
6302,300000,58,2.0,0,1,0.0,2,3
6303,490000,118,3.0,1,1,9.0,10,5
6304,1675000,161,3.0,1,0,2.0,5,5
6305,124000,72,3.0,0,1,1.0,14,5
6306,453225,57,1.0,1,1,2.0,12,5
6307,270000,52,2.0,0,0,5.0,5,5
6308,5500000,275,3.0,1,1,1.0,15,5
6309,360000,97,1.0,0,1,0.0,9,5
6310,930000,124,2.0,1,1,6.0,8,6
6311,485000,136,4.0,1,1,4.0,13,5
6312,959000,142,2.0,0,1,1.0,5,5
6313,570000,78,1.0,1,1,0.0,6,5
6314,640000,119,2.0,1,1,1.0,9,5
6315,599900,115,3.0,1,1,7.0,20,6
6316,1300000,132,2.0,1,1,2.0,5,5
6317,1079000,128,3.0,1,1,2.0,5,5
6318,264000,77,3.0,0,1,1.0,8,5
6319,830000,101,2.0,1,1,3.0,5,5
6320,2150000,220,6.0,0,1,0.0,15,1
6321,1789000,152,2.0,1,0,2.0,3,5
6322,439000,148,3.0,1,1,3.0,4,5
6323,285000,50,1.0,1,0,0.0,7,5
6324,1260000,300,6.0,0,1,0.0,16,2
6325,1800000,179,7.0,1,1,2.0,5,5
6326,490000,77,2.0,1,1,3.0,5,5
6327,490000,171,3.0,1,1,3.0,20,5
6328,1134000,100,2.0,1,1,2.0,7,5
6329,2300000,291,9.0,0,1,0.0,15,1
6330,2175000,145,3.0,1,1,3.0,5,5
6331,300000,65,1.0,1,1,0.0,17,5
6332,165000,35,1.0,0,0,1.0,5,5
6333,4170000,355,4.0,1,1,2.0,15,5
6334,136999,45,2.0,0,1,2.0,16,5
6335,999000,100,3.0,1,1,7.0,5,5
6336,600000,130,4.0,1,1,7.0,9,5
6337,210000,59,2.0,1,1,4.0,8,5
6338,1050000,242,5.0,1,1,2.0,8,5
6339,275000,103,1.0,1,1,7.0,21,6
6340,330000,36,1.0,1,0,4.0,7,5
6341,1500000,171,4.0,1,1,3.0,7,5
6342,244900,75,2.0,1,1,4.0,11,5
6343,1459000,97,2.0,1,1,5.0,3,5
6345,295000,85,3.0,0,1,1.0,4,5
6346,1200000,175,4.0,1,1,2.0,17,5
6347,5000000,458,5.0,1,1,2.0,3,5
6348,240000,40,1.0,1,1,2.0,17,5
6350,135900,63,2.0,0,1,1.0,16,5
6351,234000,40,2.0,1,0,0.0,17,5
6352,1850000,242,4.0,1,1,1.0,3,5
6353,330000,70,2.0,1,1,3.0,11,5
6354,230000,72,3.0,0,1,2.0,14,5
6355,1200000,128,3.0,1,1,2.0,5,5
6356,579000,118,3.0,1,1,4.0,15,5
6357,730000,116,3.0,1,1,1.0,15,5
6358,1750000,238,6.0,0,1,0.0,6,2
6359,180000,37,1.0,0,1,0.0,5,5
6361,3250000,267,4.0,1,1,1.0,3,5
6362,740000,90,2.0,1,1,0.0,12,5
6363,798000,144,3.0,1,1,0.0,1,5
6364,355000,65,2.0,0,1,4.0,5,5
6365,920000,104,3.0,1,1,4.0,5,5
6366,1200000,138,4.0,1,1,2.0,3,5
6367,4350000,315,3.0,1,1,7.0,3,6
6368,510000,89,2.0,1,1,6.0,15,5
6369,176000,105,3.0,0,1,4.0,11,5
6370,480000,100,3.0,1,1,6.0,16,6
6371,189500,66,2.0,0,1,1.0,21,5
6372,415000,120,4.0,1,1,1.0,10,5
6373,295000,85,1.0,1,1,6.0,20,6
6374,348000,84,2.0,1,1,2.0,20,5
6375,215000,32,1.0,1,1,0.0,2,5
6376,180000,35,1.0,0,1,0.0,16,5
6377,460000,111,4.0,1,1,0.0,1,5
6378,485000,85,3.0,0,1,3.0,3,5
6379,219000,55,3.0,0,1,0.0,4,5
6380,950000,148,3.0,1,1,3.0,7,5
6381,260000,97,3.0,1,0,2.0,14,5
6382,105000,63,3.0,0,1,3.0,4,5
6383,1445000,492,5.0,0,1,0.0,9,1
6384,2184000,211,3.0,1,1,1.0,3,5
6385,430000,79,3.0,1,1,3.0,1,5
6386,545000,149,3.0,1,1,8.0,19,6
6387,330000,47,2.0,1,0,-1.0,7,5
6388,119000,60,2.0,0,1,1.0,14,5
6389,1329000,135,2.0,1,1,1.0,3,5
6390,950000,160,3.0,1,1,8.0,10,3
6391,640000,62,2.0,1,1,4.0,15,5
6392,1290000,217,4.0,1,1,5.0,7,5
6393,229900,40,1.0,0,1,2.0,6,5
6394,430000,81,2.0,1,1,7.0,9,5
6395,1700000,235,4.0,1,1,1.0,15,5
6396,140200,72,3.0,0,1,0.0,16,5
6397,148500,88,2.0,0,0,1.0,18,5
6398,215000,50,2.0,0,0,-1.0,1,5
6399,499000,103,3.0,1,0,1.0,1,5
6400,750000,320,4.0,1,1,0.0,10,5
6401,300000,100,6.0,1,1,0.0,21,5
6402,789000,101,2.0,0,1,4.0,5,5
6403,1298000,133,2.0,1,0,4.0,3,5
6404,1590000,158,3.0,1,1,6.0,7,5
6405,425000,89,2.0,1,1,1.0,8,5
6406,599000,260,2.0,1,1,0.0,5,3
6408,719000,59,2.0,1,0,3.0,3,5
6409,1200000,103,4.0,1,1,5.0,3,5
6410,920000,180,3.0,1,1,0.0,1,5
6411,1240000,108,3.0,1,1,5.0,7,6
6412,760000,84,2.0,1,1,3.0,5,5
6413,1400000,277,4.0,1,1,3.0,7,5
6414,175000,64,3.0,0,1,3.0,14,5
6415,110500,59,3.0,0,1,1.0,14,5
6416,265000,59,1.0,1,1,4.0,20,5
6417,300000,78,3.0,1,1,4.0,8,5
6418,1075000,140,3.0,1,1,4.0,6,5
6419,450000,86,3.0,0,1,0.0,9,2
6420,585000,71,2.0,1,1,6.0,15,5
6421,480000,43,1.0,1,0,3.0,3,5
6422,649900,152,4.0,0,1,0.0,16,2
6423,255000,68,3.0,1,1,14.0,18,5
6424,890000,135,1.0,1,1,1.0,3,3
6426,460000,86,3.0,1,1,5.0,4,5
6427,1499000,183,3.0,1,1,2.0,6,5
6428,398000,143,2.0,1,1,3.0,20,6
6429,639000,80,3.0,1,1,1.0,6,5
6430,795000,127,3.0,1,1,1.0,8,5
6431,635000,100,2.0,0,0,2.0,5,5
6432,4720000,265,3.0,1,1,1.0,3,5
6433,316000,38,1.0,1,0,5.0,5,5
6434,1789000,110,2.0,1,0,2.0,3,5
6435,184000,39,1.0,1,1,0.0,20,5
6436,1200000,102,2.0,1,1,7.0,7,6
6437,199000,42,1.0,0,0,4.0,5,3
6438,273000,65,1.0,1,1,1.0,16,5
6439,194000,69,3.0,1,0,0.0,4,5
6440,149990,42,2.0,0,1,0.0,18,5
6441,296000,42,2.0,0,1,1.0,5,5
6442,219000,37,1.0,1,1,0.0,10,5
6443,650000,130,3.0,1,1,5.0,1,5
6444,257500,40,1.0,1,0,4.0,17,5
6445,950000,120,3.0,1,1,1.0,5,5
6446,789000,101,2.0,0,1,4.0,5,5
6447,50000,22,1.0,0,1,1.0,14,5
6448,770000,130,2.0,1,0,4.0,5,5
6449,325000,65,2.0,0,1,3.0,13,5
6450,215000,69,2.0,0,1,0.0,21,5
6451,1100000,104,2.0,1,1,2.0,3,5
6452,719000,60,2.0,1,0,3.0,3,5
6453,2300000,256,5.0,1,1,6.0,6,5
6454,286000,28,1.0,1,0,0.0,5,5
6456,1479000,112,3.0,1,1,2.0,3,5
6457,525000,127,2.0,0,0,0.0,12,5
6458,179000,50,2.0,0,1,2.0,16,5
6459,202312,93,2.0,1,1,1.0,19,5
6460,475000,133,2.0,1,1,8.0,20,6
6463,171500,60,2.0,1,1,4.0,14,5
6464,250000,49,2.0,0,1,2.0,2,5
6465,379000,63,1.0,1,1,-1.0,3,5
6466,1050000,135,3.0,1,1,8.0,7,5
6467,1250000,130,3.0,1,1,5.0,3,5
6468,2940000,500,6.0,0,1,0.0,10,2
6469,149000,56,3.0,0,1,3.0,21,5
6470,189000,42,2.0,1,0,0.0,1,5
6471,252000,55,2.0,0,1,0.0,18,5
6472,345000,75,3.0,0,0,2.0,5,5
6473,1700000,235,4.0,1,1,1.0,15,5
6474,499000,109,2.0,1,1,7.0,15,6
6475,4150000,539,6.0,1,1,1.0,6,5
6476,320000,70,1.0,1,1,0.5,7,5
6477,475000,97,2.0,1,1,9.0,3,5
6478,3300000,228,3.0,1,1,7.0,7,6
6479,360000,85,3.0,1,1,4.0,8,5
6480,850000,136,4.0,1,1,4.0,3,5
6481,55500,41,2.0,0,1,2.0,14,5
6482,2150000,200,3.0,1,1,3.0,3,5
6483,410000,147,3.0,1,1,2.0,4,5
6484,1850000,454,6.0,0,1,0.0,12,1
6485,365000,106,2.0,0,1,0.0,11,2
6486,295000,96,4.0,1,1,3.0,11,5
6487,829000,184,7.0,0,1,0.0,12,1
6488,255000,45,2.0,0,1,1.0,5,5
6490,899000,272,8.0,0,1,0.0,10,1
6492,110000,60,4.0,0,1,0.0,21,5
6493,525000,70,1.0,1,1,4.0,7,5
6494,770000,182,3.0,1,1,6.0,8,5
6495,1760000,175,3.0,1,1,2.0,7,5
6496,1150000,189,3.0,1,1,3.0,17,5
6497,720000,100,2.0,1,1,7.0,6,5
6498,250000,63,3.0,1,1,11.0,18,5
6499,149500,57,1.0,0,1,4.0,16,5
6500,1990000,240,5.0,1,1,0.0,9,3
6501,250000,110,2.0,1,1,0.0,4,3
6502,578000,138,3.0,1,1,3.0,10,5
6503,280000,80,2.0,1,1,2.0,11,5
6504,305000,65,1.0,1,1,6.0,16,5
6505,230000,40,1.0,0,0,2.0,5,5
6506,270000,93,2.0,1,1,4.0,20,5
6507,2800000,186,3.0,1,1,7.0,7,6
6509,690000,105,2.0,1,1,2.0,6,5
6510,749000,104,2.0,1,1,1.0,5,5
6512,650000,146,4.0,1,1,2.0,10,5
6513,91000,97,3.0,1,1,2.0,13,5
6514,215000,80,3.0,1,1,2.0,20,5
6515,2950000,453,5.0,0,1,0.0,6,1
6516,1350000,160,2.0,1,1,7.0,1,6
6517,5025000,309,3.0,1,1,1.0,5,5
6518,299500,77,3.0,1,1,4.0,11,5
6519,4100000,322,4.0,1,1,3.0,15,5
6520,2500000,207,3.0,1,1,3.0,6,3
6521,280000,49,1.0,1,1,1.0,5,5
6522,980000,122,3.0,1,1,1.0,6,5
6523,298000,40,1.0,1,0,5.0,5,5
6524,1915300,193,4.0,1,1,4.0,15,5
6525,625000,95,3.0,1,1,5.0,1,5
6526,1350000,100,3.0,0,1,3.0,3,5
6527,841000,190,4.0,1,1,9.0,8,5
6528,700000,190,5.0,1,1,4.0,9,5
6529,135500,58,3.0,0,1,1.0,4,5
6530,232000,45,1.0,0,0,0.0,17,3
6531,750000,75,1.0,1,1,4.0,3,5
6532,429000,76,2.0,1,1,3.0,5,5
6533,279000,77,3.0,0,1,2.0,4,5
6534,1032444,134,3.0,1,1,1.0,8,5
6536,1580000,125,3.0,1,1,3.0,5,3
6537,379000,120,2.0,0,1,0.0,1,5
6539,196000,54,1.0,1,1,2.0,21,5
6540,140000,65,2.0,0,1,0.0,21,5
6541,315000,71,3.0,0,1,1.0,18,5
6542,630000,67,2.0,1,1,3.0,3,5
6543,395000,84,3.0,1,1,0.0,5,5
6544,365000,99,3.0,1,1,3.0,4,5
6545,1200000,169,3.0,1,1,1.0,5,5
6547,340000,105,4.0,1,1,10.0,11,5
6548,618000,70,2.0,1,1,1.0,15,5
6549,455000,92,3.0,1,1,7.0,13,5
6550,1050000,188,3.0,1,1,3.0,10,5
6551,295000,45,1.0,1,0,2.0,5,5
6552,1790000,183,4.0,1,1,2.0,3,5
6553,707000,73,2.0,1,1,2.0,5,5
6554,2100000,250,3.0,1,1,3.0,5,5
6555,173000,81,2.0,0,0,1.0,4,5
6558,279000,87,3.0,1,1,4.0,21,5
6559,539900,220,6.0,0,1,0.0,11,2
6560,278000,63,2.0,0,1,4.0,5,5
6561,800000,101,3.0,1,0,0.5,15,5
6562,230000,63,2.0,1,0,0.0,5,5
6563,175000,50,2.0,0,1,1.0,18,5
6564,330000,63,2.0,0,0,0.0,15,5
6565,550000,70,2.0,1,0,2.0,7,5
6566,2300000,265,5.0,1,1,6.0,6,5
6567,674000,241,4.0,1,1,9.0,19,6
6568,2695000,402,5.0,0,1,0.0,6,2
6569,176000,46,1.0,1,1,0.0,14,5
6570,350000,64,2.0,1,1,3.0,8,5
6572,395000,44,1.0,1,1,1.0,5,5
6573,3395000,420,4.0,0,1,0.0,6,2
6574,550000,101,3.0,0,1,4.0,12,5
6575,846000,78,2.0,1,1,1.0,7,5
6577,2300000,160,3.0,1,1,4.0,5,5
6578,680000,162,3.0,1,1,1.0,9,5
6579,490000,150,9.0,0,1,4.0,18,3
6580,260000,55,2.0,0,1,-1.0,1,5
6581,115000,49,3.0,0,1,1.0,4,5
6582,214000,66,3.0,1,1,3.0,14,5
6583,550000,79,3.0,1,1,6.0,2,6
6584,750000,74,2.0,1,1,1.0,3,5
6585,175000,65,3.0,0,1,1.0,21,5
6586,550000,69,1.0,1,1,0.0,10,5
6587,525000,78,1.0,1,1,1.0,12,5
6588,1790000,165,3.0,1,1,4.0,3,5
6589,1179000,110,2.0,1,0,5.0,3,5
6590,305000,38,1.0,0,0,2.0,3,5
6591,1650000,181,2.0,1,1,0.0,6,5
6592,186900,40,1.0,0,1,0.0,5,5
6593,650000,77,1.0,1,1,5.0,7,5
6595,1750000,370,5.0,1,1,3.0,8,3
6596,780000,101,3.0,1,1,5.0,7,5
6597,205000,68,3.0,0,1,1.0,11,5
6598,543800,195,6.0,0,1,1.0,4,3
6599,279482,45,1.0,1,1,2.0,11,5
6600,1479000,136,3.0,1,1,2.0,3,5
6601,996000,122,3.0,1,1,1.0,5,5
6602,1310000,117,2.0,1,1,3.0,5,5
6603,200000,69,3.0,0,0,0.0,14,5
6604,840000,140,3.0,1,1,1.0,7,5
6605,585000,104,3.0,1,1,5.0,3,3
6606,679000,105,4.0,1,1,2.0,15,5
6607,174000,50,3.0,0,1,2.0,21,5
6608,725000,125,3.0,1,0,0.5,15,5
6609,5500000,277,4.0,1,1,4.0,3,5
6610,4800000,500,5.0,1,0,4.0,3,5
6611,850000,150,3.0,0,1,0.0,17,5
6612,282000,71,2.0,1,1,0.0,4,5
6613,649000,127,2.0,1,1,0.5,6,5
6614,820000,97,2.0,1,1,1.0,8,5
6615,610000,58,1.0,1,0,6.0,3,5
6616,2590000,290,4.0,1,1,6.0,3,5
6617,680000,72,2.0,1,1,4.0,5,5
6618,3200000,269,4.0,0,1,0.0,6,2
6619,1800000,185,2.0,1,1,2.0,15,5
6620,1750000,300,5.0,1,1,1.0,5,5
6621,2950000,555,6.0,0,1,0.0,12,1
6622,299000,55,2.0,1,0,-1.0,7,5
6623,2250000,263,5.0,1,1,6.0,3,5
6624,99000,52,2.0,1,1,2.0,14,5
6625,365000,61,2.0,1,1,0.0,15,5
6626,595000,119,3.0,1,1,1.0,15,5
6627,395000,80,2.0,1,1,3.0,8,5
6628,789000,84,2.0,0,1,4.0,5,5
6629,2960000,150,2.0,1,1,4.0,3,5
6630,1250000,138,2.0,1,1,5.0,5,3
6631,225000,95,1.0,1,1,0.0,11,3
6632,980000,110,2.0,1,1,1.0,3,5
6633,590000,116,1.0,1,1,0.0,15,5
6634,615000,95,3.0,0,1,3.0,3,5
6635,220000,56,2.0,0,1,2.0,8,5
6636,1260000,306,6.0,0,1,0.0,16,2
6637,572000,120,3.0,1,1,6.0,19,6
6638,389999,154,4.0,1,1,2.0,20,5
6639,995000,75,1.0,1,1,6.0,7,6
6640,1500000,284,3.0,1,1,0.0,15,3
6641,1700000,175,2.0,1,1,1.0,3,5
6642,264000,77,3.0,0,1,1.0,8,5
6643,1690000,170,4.0,1,1,4.0,12,5
6644,540000,112,3.0,1,0,0.0,12,5
6645,3200000,200,4.0,1,1,5.0,3,3
6646,1329000,135,2.0,1,1,1.0,3,5
6647,298000,93,3.0,1,1,1.0,4,5
6648,205000,58,2.0,0,1,3.0,14,5
6649,335000,73,2.0,1,1,1.0,8,5
6651,750000,80,2.0,0,1,0.0,6,2
6652,236000,92,4.0,0,1,3.0,4,5
6653,349000,73,2.0,1,1,1.0,19,5
6654,429000,47,2.0,1,1,6.0,17,5
6655,350000,80,2.0,1,1,10.0,8,5
6656,370000,105,4.0,1,1,2.0,8,5
6657,590000,120,3.0,1,1,1.0,17,5
6658,240000,50,1.0,0,0,0.0,5,3
6659,3600000,360,7.0,1,1,1.0,3,5
6660,660000,122,2.0,1,1,0.0,3,5
6662,1309000,78,2.0,1,1,6.0,3,5
6663,950000,85,3.0,1,1,1.0,5,5
6664,1790000,480,6.0,0,1,0.0,12,2
6665,1299000,101,3.0,1,1,2.0,3,5
6666,4900000,581,5.0,1,1,1.0,7,5
6667,359000,60,2.0,0,0,2.0,5,5
6668,4500000,310,4.0,0,1,5.0,3,5
6669,12000,61,2.0,0,1,1.0,16,5
6671,268000,53,1.0,0,1,0.0,17,5
6672,980000,250,5.0,1,1,2.0,12,3
6673,840000,177,4.0,1,1,5.0,3,5
6674,600000,60,2.0,1,0,1.0,3,5
6675,749000,188,4.0,0,1,0.0,9,2
6676,520000,52,1.0,1,1,4.0,5,3
6677,253800,45,1.0,0,1,0.0,8,5
6678,144000,53,2.0,0,1,4.0,4,5
6679,215000,60,1.0,0,0,3.0,1,3
6680,290000,102,3.0,1,1,5.0,13,5
6681,1224000,153,4.0,1,1,0.0,5,5
6682,635000,54,1.0,1,1,3.0,12,5
6683,166000,60,2.0,0,1,4.0,14,5
6684,1860000,155,3.0,1,1,1.0,3,5
6685,1650000,160,4.0,1,1,3.0,7,5
6686,1400000,123,3.0,1,1,6.0,3,5
6687,779000,140,3.0,1,1,3.0,9,5
6688,490000,71,2.0,1,1,1.0,1,5
6689,3700000,562,6.0,0,1,0.0,12,1
6690,3750000,200,3.0,1,1,3.0,3,5
6691,1200000,251,5.0,1,1,4.0,12,5
6692,320000,130,3.0,1,1,0.0,21,5
6693,1198500,156,4.0,1,1,6.0,9,6
6695,785000,121,2.0,1,1,4.0,5,5
6696,360000,63,2.0,1,1,0.5,17,5
6697,1789000,110,2.0,1,0,2.0,3,5
6699,349000,75,3.0,1,0,1.0,17,5
6700,545000,53,1.0,1,0,7.0,3,5
6703,319000,120,4.0,1,1,4.0,14,5
6704,480000,95,4.0,0,1,0.0,5,5
6705,1320000,162,3.0,1,1,2.0,6,5
6706,670000,146,5.0,1,0,1.0,12,5
6707,885000,104,2.0,1,0,2.0,15,5
6708,92000,50,1.0,1,1,1.0,4,5
6709,190000,78,1.0,1,1,3.0,16,5
6710,700000,115,1.0,1,1,3.0,5,6
6711,250000,65,1.0,1,1,0.0,17,5
6712,509900,125,4.0,1,1,4.0,19,5
6713,447000,84,2.0,1,1,1.0,1,5
6714,240000,57,3.0,1,1,2.0,18,5
6715,3600000,237,3.0,1,1,2.0,3,5
6717,220000,85,3.0,0,1,2.0,18,5
6718,1380000,195,3.0,1,1,6.0,15,6
6719,845000,80,2.0,1,1,3.0,3,5
6720,1550000,200,4.0,0,1,0.0,6,2
6721,395000,42,1.0,1,0,-1.0,3,5
6722,200000,95,2.0,1,1,3.0,4,6
6723,260000,48,2.0,0,0,5.0,5,5
6724,1100000,126,3.0,1,1,3.0,5,5
6725,1489950,112,3.0,1,1,3.0,3,5
6726,897000,107,3.0,1,1,3.0,3,5
6727,1200000,225,4.0,1,1,2.0,7,5
6728,103000,54,2.0,0,1,1.0,11,5
6729,220000,85,3.0,0,1,1.0,11,5
6731,1250000,300,4.0,0,1,0.0,12,1
6732,930000,115,3.0,1,1,2.0,7,5
6733,420000,140,2.0,1,1,3.0,16,3
6734,500000,80,3.0,1,1,3.0,17,5
6735,175000,65,3.0,0,1,3.0,20,5
6736,682000,60,1.0,1,1,1.0,7,5
6737,1100000,140,3.0,1,1,3.0,6,5
6738,1985000,374,6.0,0,1,0.0,6,2
